feature_1,feature_2,feature_3,feature_4,feature_5,target
0.6982321081,0.5836367198,0.9381270682,0.05536023087,-0.3607751551,80.49340299
0.5547225318,0.1433190512,1.285152375,-0.8051019065,-0.2075732169,13.52219407
1.563094543,-0.9434404952,-0.3754970976,-0.0225399944,-1.585202379,-0.3556499098
0.03326059814,-0.3438562944,0.8184936039,-0.450005654,-0.6214223605,-46.11470521
-1.157231489,0.6770083275,-1.419647075,0.2071915276,-0.3154996607,31.45803233
-0.614196749,-0.5895997067,0.6086998982,0.292526247,0.8271582139,-65.22986672
-1.309651643,1.067514828,-0.8875431435,0.5769344818,-0.6867878,63.26488831
2.291112208,1.303934062,1.768424675,0.1740447859,-0.004681372766,212.1155648
0.2360601483,1.073111559,-0.610250218,0.027239442,1.089635878,97.55027469
-0.3285320326,-0.3354841597,-1.298088464,1.458262782,-0.5882554433,30.74530943
-0.7247357286,-1.090473077,0.3837999442,-1.007965482,-0.5322869349,-172.6943457
1.393516995,-0.2220583232,-0.03699332237,0.5794636873,0.4723043121,42.74758897
-0.09115288551,-0.376990117,-1.03398653,-0.4947262105,0.1834325007,-80.14677322
0.1658837222,0.08848575782,-1.335042107,-1.601775788,-0.3891447485,-51.14753889
-0.3635365646,-0.07263399898,-0.5073524605,-0.8396799562,0.9910572606,-13.72031968
0.1745741755,-1.461170736,0.5422986382,1.755865903,-1.058722086,-43.6639593
0.4903015871,-0.01471009483,1.055382586,-1.181435771,1.766638783,-0.8725132868
-1.952507542,1.504929484,-0.7672345177,-1.463861979,-0.8230456324,14.52318815
0.5495822762,-0.4582518481,0.5498986592,0.5177960393,-0.8491878606,3.07905233
-0.1461271409,-0.1168384978,1.18664485,1.292229336,2.794064659,61.37336892
1.528934795,-1.428544291,-1.814302113,-0.0262510641,0.7405375503,-108.4492417
-1.250734886,0.6297224989,-0.4810823541,0.3145622025,0.9451638607,78.51597235
0.9917939497,2.011560525,-0.6847585376,0.9300008685,-0.4760220148,235.9070323
-0.4944010955,0.8632498659,-1.388579961,0.01845003717,-0.7694046371,73.09475703
-0.4744234834,0.9283183043,1.033671643,0.5061333713,0.808637754,83.00572222
0.8490417794,-1.397984551,0.08811850488,-0.492157009,0.4763802671,-115.0525046
1.693278281,-0.2533096797,0.1023577284,-0.8334565675,0.4504193275,19.61956146
-0.1237314326,-1.239901707,-0.8875296016,-0.311114262,0.5094829974,-155.5705255
0.6815960449,-1.259358955,-0.2636361897,-0.5010579818,-0.8455264659,-140.1439213
-0.6516097492,-0.1962114069,1.512283581,0.5820577001,0.2267681778,5.359654818
0.5507474832,1.414817397,1.707034133,-1.128649083,-0.533887805,106.6984744
-1.233644059,0.2834547398,0.1586552645,0.8236425857,-0.1801471204,45.18699775
-0.3425940043,0.4517227058,1.011934091,2.302845259,0.7747541939,161.6578287
-0.5650988705,-0.2591246817,-1.138703992,2.120999559,2.493035202,43.32328753
0.5638261644,0.01308708115,-0.4046826514,-1.466715687,0.4251847653,-36.5560385
0.6523141832,0.4372635904,1.146074437,1.394246064,2.484854039,141.5377776
-0.3658375417,-0.04977654059,0.6178624399,-0.912759208,0.4465637248,-5.370906507
1.081388261,-0.6260000118,0.6196033616,-1.340386576,-0.2278182019,-70.45184973
-1.076369893,0.05091394055,-0.1946922444,-0.3860082392,1.417980185,-23.80782796
1.773887129,-1.681632215,0.3881530207,0.08822099646,0.851135385,-84.42717859
-0.5843824247,-0.3596610759,-1.313726827,-0.6483089751,0.3502086325,-93.0258417
-0.1358755876,-3.094886211,0.8464377561,-1.088300508,-1.709730146,-327.229227
-0.02363463342,0.8567114346,0.7529017934,1.881328075,0.7886875931,181.4118303
-0.2912052091,1.189717361,-2.880645798,2.985410463,-0.2216087611,190.3365613
2.529739934,0.6345592061,-1.146401763,0.3722326944,-1.66300075,121.0515489
-1.256926052,-0.3075659699,-0.7715737388,1.215529668,0.03255435984,-28.51984176
0.1941952411,1.175404779,-2.283575705,-1.951000718,-0.5677417272,-10.46411203
-2.214766067,-0.9893658844,0.09421943932,0.5398412974,-0.2413830399,-125.9273681
-1.872294941,-1.962200936,-0.4845700721,-0.1298507924,0.03490244063,-212.8718164
-1.001148669,0.3249476362,-1.154535828,0.612129744,0.8559472118,34.64303017
-0.1549347903,0.05702633125,1.538395924,0.7132894824,0.1902913554,35.31427596
1.114554369,-0.7976810888,-0.4772064142,0.06884158508,1.268303269,-28.20677604
2.163117794,0.8780236912,1.342208868,1.16618695,0.3570208633,226.3022349
-1.149533849,-0.5137321754,1.391510908,1.256908754,-0.1145341688,8.951195971
-0.5400306818,-0.9307177799,0.2268604711,-0.6917220179,0.4375493566,-99.66149594
-0.4414829588,0.6013673499,-0.09439166099,0.4440159551,0.4708691827,97.93295415
0.1942484525,0.5127852811,-0.5154935394,0.133853563,1.244413801,98.87331445
0.4559820075,-0.09184563237,1.942353461,-1.568080169,0.6322927465,-40.34859755
1.20441839,0.4682548702,0.4439725239,0.7294059714,-0.03417241192,97.08707967
-0.4302115796,0.08872686679,0.4003193317,1.817241767,-0.7954774235,95.73223948
-0.687887083,1.135819204,-1.508849568,2.881443452,0.5250411036,200.8443363
0.6710304442,-0.3731347231,1.540321195,-2.038937962,-0.1439172258,-94.77049232
0.004537188145,0.454328586,0.04812177567,-0.8269573177,1.4836659,36.78439936
0.3183085765,-1.068869266,0.120630986,0.2006456242,2.758446663,-97.41537662
-0.9202185834,-0.1352320232,0.6483342179,-1.184652867,-1.030389513,-96.42261291
1.171483778,-0.1672084648,-0.5116830567,-0.5568453182,1.659917214,34.41704028
-0.6035313206,0.6631598069,1.450751594,0.6635715366,-1.875260141,107.9501442
-0.3287552294,-0.7401806794,-1.219137863,-1.904085234,0.2714202687,-181.7790326
0.8851644886,0.3226163357,0.4921622723,0.07925564043,-0.3189093885,53.77463501
0.1705363887,0.2520891872,-0.573710443,-1.118262375,1.550318429,-6.451210396
-1.390140651,-0.3898061935,-0.3605150347,0.1362503444,1.399409028,-80.71996973
0.9171073909,0.7933393752,-0.8923358837,1.335362288,-0.3251917571,140.3714184
-0.2911135172,0.1694420584,0.6593607241,-0.5072793142,0.759089189,-8.573978051
-0.7814353029,-1.194940887,1.659177008,1.787318755,-0.4584558505,-45.76393054
-0.08471848417,-0.3425908951,-1.737166154,2.358228844,-0.9419594157,46.99449759
1.319484848,0.572880668,1.736500235,-0.4750215905,0.09752802931,65.43222351
-0.6469456598,-0.6830968505,2.045805841,0.09215000609,-0.540934437,-47.77324182
1.442802338,0.275501822,-0.7437857124,-0.005015859602,0.8430664776,68.00249369
-0.1083974545,0.3129050257,0.9496353762,-1.706619916,-2.29775149,-48.01392725
-2.160535556,-0.3915561781,-0.01759285728,0.5594990243,-0.2953042478,-61.72578383
0.2429412938,0.1340271942,-0.3997606494,0.02145866696,-0.6473921397,34.83985556
-1.311921703,0.963488451,-0.3892707268,-0.09409159965,0.02561757833,72.557732
0.4280340218,0.534967745,-0.6106688575,0.285588592,1.702161274,59.50347504
-1.692864449,-0.9626096243,-1.990837134,-0.4968804188,-0.3849985898,-190.519814
0.1627040075,-1.449936041,1.060227299,0.3737126061,-1.849788925,-122.3807775
-0.7534157606,1.235506175,-0.9311290166,-0.3889872362,0.6780360157,89.95186576
0.1907786738,0.8772136944,2.915632568,-1.37822926,-0.08388547678,33.36642342
0.7678491722,-0.05875791486,0.6817072131,0.8185106476,1.606416034,50.52506588
-0.2503987504,-0.3019051091,0.9250902475,0.3747265933,1.921645165,-16.81398153
0.9286264672,-1.726006089,0.1315522799,-0.06604783617,0.555654944,-156.9458676
-0.2439320177,0.9944165288,-1.354024963,-0.1462502834,-0.8930009992,87.60939812
-0.5793936341,0.8162868665,-0.5821471248,-0.2731791571,-0.04050535559,53.57542782
-1.30141241,1.036569276,-0.9540754224,-0.4329362372,-0.6520530584,49.96082552
-0.8365434948,-1.149708292,0.1591747033,0.04799961764,-0.7577444484,-139.4202597
1.191631163,-3.186985359,-1.441525011,0.4680381779,0.9898197602,-239.4588115
0.2683848249,0.9530506156,-0.8289595484,0.5514878978,-0.1953625193,154.2779395
2.681327527,1.07134399,0.2234188819,1.008841091,-0.2002421183,251.8291182
0.1139278882,0.5413609427,-0.2095110336,0.2802624397,-1.683918074,45.48821635
2.318187373,1.086079037,1.074819531,-0.09031616535,0.206933438,221.1145941
1.157761626,-0.5058709083,1.105965923,-1.148393382,-1.143694018,-66.39793379
-0.661453564,1.143024704,0.1857868211,1.594279008,-1.850092155,175.2879725
-0.3344905754,0.8851078129,-0.09200712176,-0.4366472388,0.4956364293,56.63556602
0.3613436771,-1.66345785,2.345061764,0.1052722143,-1.519018023,-143.0351854
-1.19866115,-0.6771315538,-1.705876151,0.5870207134,-1.553336328,-68.3416838
-1.349175321,0.04046061428,-0.977875212,-1.629749208,0.72317676,-108.7667173
0.2722597887,-1.743238761,-0.5963333453,-0.6301962341,-1.328678185,-148.5903284
-1.020739251,1.06363259,-0.3047775813,0.05901846716,0.4249507858,70.19367221
-0.2221424789,-0.09605428161,1.188927908,-0.8205277895,-1.524878406,-28.50799656
0.2261636281,-0.7348709162,-1.169537779,0.4381145889,0.989677304,-42.44878517
-0.4532455587,0.5158679254,-0.4708228185,0.8702622253,0.6747772017,92.78251975
0.4080056913,-0.8035654271,2.548583078,0.07878278271,-1.114201344,-27.35074818
0.5509122131,0.9504857365,-0.9826035194,-0.91424425,-0.02893393756,69.95804573
0.7533572125,0.2750017095,2.045203208,-0.9134802345,-0.773338547,43.92164499
0.5613758007,1.947653087,0.03643049708,0.6461081501,0.9410765936,206.0030245
1.582577367,0.2990429273,-0.1740180983,-0.4784813793,1.366219879,79.84322689
0.05068415486,-2.141397587,1.414331018,2.034797998,0.4798683421,-83.44960164
0.7158718256,-1.187338382,-0.5794075077,0.08683269029,-0.281126266,-108.1466666
-0.72210805,0.6311399686,0.4480172494,-0.5353150709,-0.3657579324,-7.38114338
1.627789773,2.178827904,1.471093288,0.07972111494,-1.721113029,243.6970533
-2.079092969,0.882973287,-1.17951944,-0.8813695555,0.07876782387,-15.51589483
-1.982424142,-0.3008338088,-0.5051707871,-0.2695965787,-1.672373959,-107.4512376
-0.8809478908,0.03004916206,0.3486143033,-0.8951362253,0.339154164,-69.49094905
0.4559018655,0.852537376,0.08786191804,-1.134439005,0.1227045812,30.99668632
-0.6790365126,-0.0127470773,-0.01081151659,0.6219236722,-0.5894655467,30.6212302
-0.7741897347,0.9452079659,-1.306403985,1.524736434,-0.01448653306,142.8935564
-1.66991182,-1.888999792,-0.02327589212,-0.8157179817,0.8993092656,-232.0341776
1.342362951,-0.314019,0.6611392726,-0.2092976617,0.8572942296,7.720461849
1.08256048,0.09350342568,1.539696965,1.668707857,0.9895399587,133.2195105
-0.9268173753,-1.167176054,-1.785366496,0.5319674569,0.9210613803,-136.7497312
0.6951125172,2.26679449,0.3229309244,-0.2322309224,-0.5378580023,218.3403707
0.06694614005,-0.3416985813,-0.6977117933,-1.413232164,0.6004430918,-105.9098935
-0.5996156266,-1.03080737,1.691425088,0.1734067863,-0.5514404044,-97.73417399
-0.8217000647,-0.7034589662,-0.2547050562,1.025370651,-1.133564342,-38.08293016
-0.4168708261,1.085149019,0.6470921295,-1.848335389,0.1683908247,2.943305
-0.173631057,0.395205547,-0.1996377847,-0.2020250179,-0.7802506406,18.03385146
-1.558742003,1.57921106,1.048044439,1.182195706,-1.341903352,193.8272839
1.266013196,1.159071492,1.277318805,1.142322955,-0.3151990744,205.8474695
0.4869559157,0.3176933285,0.09266240309,-1.242550543,-1.11012139,-0.9674650696
-0.06929929429,0.2368494865,1.451268071,-0.4517225186,-0.974316446,29.63725314
0.6378847524,-0.466451726,0.3437898628,0.9516499026,0.268583015,5.337563775
-1.038526364,-0.06171684085,-1.173564748,-0.9085958619,1.463528732,-120.2173225
0.4268540017,-0.3842889631,-1.40610548,0.1290265267,-1.839099518,-49.67221422
-0.1897227638,1.708401179,0.01170349204,-0.8366678651,2.141266712,149.7971011
1.266474462,0.08192283925,-2.243989293,-0.07196543379,2.446070232,20.28232622
-1.949572604,-0.1883598574,-1.211175498,1.040304835,1.228246845,-11.31603883
-1.70582134,2.752838968,-0.8224182813,0.1186261903,-0.553581611,187.4253174
-0.1132589709,-0.6093433416,0.3430489301,-0.2190835029,0.5492559268,-68.98111855
-0.7475157336,-0.7338519699,0.8498417802,-1.516041091,0.6013848893,-151.9226508
0.895551983,0.2925452153,-0.04134794733,-0.8656892298,-1.111396244,25.10505385
0.2902296976,-0.07451807151,0.6063279994,-0.9535259989,1.624782647,-32.00845382
-0.5315625586,1.668271034,0.02295617603,1.307750002,-0.4849995136,191.3134323
-0.5920203901,0.6523844239,0.401712921,0.3274156922,1.035827221,87.21665975
1.067520389,-0.007539542423,-1.869982689,-0.8411097445,0.6355305814,8.197188552
0.5517064452,-2.439716667,-2.506744146,0.08658229946,0.1891308743,-198.3634415
1.298375507,0.7828372743,0.9512014165,-2.182101795,0.6533420712,20.19267543
0.1624732565,2.125587796,-1.621255182,0.5827924419,1.357817114,215.2862303
0.4794314981,-0.3680567989,-0.3063638819,-1.042953092,-1.557786401,-67.24939507
0.1320108193,-0.5853243316,0.7900203107,-0.004972794874,0.27978803,-34.95190315
-0.2783592535,0.1790656572,-0.6074183401,1.879088549,0.2535169003,77.89990179
2.570193668,0.1241546511,0.8935929241,-1.580924094,-1.668491317,41.45804555
0.07798796379,-1.247631201,1.525308588,-0.7384737643,0.9070994066,-114.6065535
-0.4416044129,0.574756256,-0.06488770068,0.3367804667,-0.4392059707,67.30416558
1.30106645,0.4518630076,-1.549160207,-0.792016651,1.194484035,56.29614626
0.3486507315,-0.8201078247,-0.08067681146,0.3815949028,-0.8996615065,-57.30467411
-0.03587227252,1.145287174,0.1610356451,0.04423099614,0.6267100723,98.62545372
1.631823841,0.9907628624,-1.834676876,-1.830424769,-0.1105667814,41.10661951
-1.159815423,-0.02510957219,-1.998597159,1.271205205,-0.09067732083,-1.339545495
-1.498367194,-0.152458035,-0.527351725,0.2761561033,-1.673746484,-24.85086141
-0.3090920008,-1.427729428,-0.2774876996,-1.179427184,1.436699682,-193.7556014
0.8329627483,-0.4119747292,-1.351219036,0.7144969285,-0.05512842546,12.47712839
0.7691111568,-0.9034792979,-0.04347392376,0.203804382,-0.05915530558,-23.01337592
-0.1557810103,1.394391882,-1.618991875,-2.049947259,-0.764899875,-8.997659764
0.3317527243,-0.154141281,0.8817078693,-1.164950149,-1.17139049,-41.29100287
-0.1293323968,-0.2380658797,-1.877821161,-0.4176906473,-0.2244221137,-45.69361292
-0.4654666075,-0.1777885313,-0.4372605149,-0.5544742022,-0.03064311465,-21.93556901
0.1119211607,-0.5275415427,0.1799651888,-0.1675475959,-0.3256309316,-42.1117309
-1.487511309,0.9159293576,0.9029960709,-0.7504180498,1.125256627,37.2186303
0.7495626752,1.054412153,0.7115793139,0.4757516226,-1.11248866,162.9012553
-0.467498472,0.4210867316,-0.8043121405,-1.765028369,-0.8106330266,-23.42228268
-0.466778924,-2.277602976,-0.2326012107,1.29931119,0.9468329124,-137.5446132
0.6836834061,-1.035385378,-0.05704572896,-0.5905260837,-1.205814297,-105.7642799
2.0727221,0.837699814,-0.8971836984,0.05430211102,0.8662083874,132.5877065
-1.193799757,0.5366925046,1.37352114,-0.03121917906,-0.2924150136,28.89234654
0.9151862361,-1.057281305,-0.06851222694,2.321939275,1.410601687,38.00072176
-0.221055284,-1.532778027,-0.282431845,-1.963361885,-0.173925852,-238.5435003
0.9055215604,0.0644338968,-1.271912752,1.464945436,0.0844082019,84.26862195
0.6998308933,-0.5503829391,-1.143032172,-0.7358788552,-0.4494698261,-55.08396258
0.8229818411,-0.02335198466,0.08953224176,1.230342702,-0.9186889028,90.13041881
0.1865546144,2.416068045,-0.2554032809,-1.371672226,1.090960624,176.3201681
0.2000426601,0.2790491465,-0.4408683116,-0.6100481575,-0.5706960858,38.85451658
-0.5991547786,-0.2305776161,0.2215434255,1.552574708,-1.403909291,49.33520683
-1.403241226,0.6732344931,1.431588702,-2.128971261,0.1885561091,-43.15396116
0.06150678319,2.15585044,-2.417111233,-0.6012070454,0.4649398455,137.5298273
0.5716708965,-1.616599433,-1.070738995,-0.8761233564,-0.2241556371,-174.1201909
-1.020379111,0.2653595015,-0.1389041415,-0.474850558,-1.759240771,-19.61140726
0.5884983308,-1.102096776,-0.2760203812,0.4421972566,-0.8895299515,-20.329829
-1.060161159,0.3425856307,0.957700376,-0.4933012565,1.61622595,14.80288945
0.9428720315,0.2513099591,-0.2485252382,-1.640624314,2.404538385,-35.07812317
-0.640053868,0.3064875118,0.7393815144,0.9104215326,0.3063505384,42.73091491
-0.4038044816,-0.04013694749,0.5519045263,-0.7673883524,0.4262779029,-28.01419373
-0.8823313489,0.7636305122,-0.8017049485,-0.5234350342,2.138948274,27.73321182
0.285871498,1.663682308,-0.9890610586,-0.7013199173,1.104034476,100.3047058
1.567300836,-0.1671608073,2.985844836,-0.7363188532,1.818599906,58.6234785
-0.5268796569,1.830843932,-0.7008106494,0.8666464166,0.03436170176,178.7564298
-0.6044386042,-0.1344275508,0.1416257759,0.5834122903,-0.8159754806,6.518916691
0.2745893994,0.401142609,0.4054944426,0.8945499237,-0.8768483712,61.95097629
0.02498289059,-2.223345711,0.680737672,1.606019606,0.6461027791,-88.05040666
0.2562616156,1.645730629,1.851847209,0.3295374868,0.7968313559,204.6062489
-0.5262242863,1.052503212,0.8987748135,1.732296414,-0.6699136844,190.6755383
0.01953220904,-0.2062728724,0.7143116359,0.5214268631,-0.3686823138,36.81483297
-1.746761637,-1.643089516,1.108908795,1.509657186,-0.06971807717,-118.1737833
-0.3866918337,0.07487888544,0.5747903721,-1.954772521,1.154226988,-55.21249783
-0.1918205386,-0.3956255306,-0.03396892805,-0.9051914429,1.599377574,-99.45160371
0.2410387115,-0.2311724835,-1.709148969,1.444699737,-0.6469622872,76.6525941
-0.9277140886,-0.5366349215,-0.2937831194,0.7840064157,-1.508231903,-37.87095752
-1.213030078,0.1165929909,0.9788782158,-0.2084909637,1.079593079,-21.10114521
0.1415764833,-0.0467642803,-0.4683849509,1.077000447,0.9163755742,53.35524967
-0.5000721161,-1.567019658,0.443581437,0.3568346915,0.135925063,-106.9792303
-2.152607655,-0.8764007673,1.405709322,0.3666708373,0.1310095185,-108.6234212
1.546122165,0.6530619092,-1.266715098,0.7968600316,-0.2139694083,101.8040331
-1.129423726,0.9539305639,-0.06937687995,-1.270373979,-1.14866076,27.14889505
-1.287079973,1.579088552,-0.2484608153,0.3290517405,0.6819810657,123.492658
0.2996522949,-0.04748886642,-0.8274638946,-0.06245454465,1.690993128,-26.92576836
-0.1050693956,1.795628398,-0.7698536149,0.2851238504,-1.317767748,171.9558408
-1.95122902,0.5455376974,0.7985186172,0.8733199334,-1.827843189,42.67265048
0.2301360657,-1.668984874,-1.927333869,-1.0157315,0.6827132641,-222.246511
1.462413373,1.006069585,-0.9561786123,-0.861699153,0.07129045689,63.76530647
1.371749838,0.06767948296,1.492038736,0.2770374436,0.9788695506,96.8647451
-1.424412108,0.7185711591,-0.8974478455,0.2152777202,-0.2340410871,31.12653159
0.1186979004,-2.655123305,-0.01665292083,0.6298777423,-1.969057776,-183.0438205
-0.3619000464,0.4986261449,0.9633892699,-1.331581818,0.2653592688,-25.37542465
0.1593609077,1.003867924,-1.519765092,0.682524686,-0.5834894877,118.1304257
-0.396533772,-0.8043811946,1.284194285,-0.4101549635,1.082680455,-68.85441917
0.3950691391,-0.0859078004,-0.1024469938,-0.3569991165,0.3401451779,1.323831226
-0.6363824083,1.157422118,-1.380622922,0.4504823716,0.5924372003,65.01373219
0.1503512409,-1.073367987,-0.6575917734,0.9483668119,-0.8430135375,-61.16637997
0.07617685378,0.3479346595,-0.02840026467,-0.4450470228,0.7385165094,15.95052752
0.878381736,-0.1253094841,1.651459611,-1.736766092,-0.4111949202,-72.17279787
-0.7786929517,-0.6575621397,0.3460825909,-1.463477549,-0.4902687224,-148.6414211
-0.3518227223,-0.690806685,-0.5645497318,-0.383484,0.01575612308,-114.4962511
-1.546937501,1.334561265,1.349013857,-0.09316350198,0.1405961419,67.05608443
-0.3031459911,0.6068554248,-0.1451867792,-0.04858781837,0.3284449123,35.7384588
-0.8048726984,0.1841095993,0.6473785915,0.938611236,1.158610815,67.12296476
-0.4201999704,-1.071736721,1.04926317,-2.039200211,1.044417118,-170.6795823
-0.5706007978,1.973720691,-1.180590946,2.412098774,-0.1499984411,264.9701889
1.002686745,0.1567792696,-0.08320266838,-0.2992744997,1.29530768,42.82950515
-1.525594995,0.9473549295,1.54548524,-0.09629790254,-1.214090847,60.12652195
1.177613741,0.4423702953,1.014654705,1.16659843,-0.6523365429,199.0549589
-2.843578822,-0.02735221464,-0.4654529268,-0.740072257,-0.4065622636,-139.4798347
0.1333677686,0.5709758072,-1.541088241,-1.544213108,-1.016704222,9.039341369
-1.675647411,0.2156885155,-0.6273206807,-0.2676953945,-1.079378959,-68.45322536
-0.7931395605,0.2799403643,-0.9812301764,1.090481448,-0.7928871076,32.10140746
-0.2776799878,0.3075786374,1.877476641,0.07889714662,-0.5557216668,47.0034309
0.2245578563,-0.4384171619,-0.4676405464,-0.5888417327,2.000843624,-54.43099433
0.7391070826,1.969783081,-0.5286931391,0.4989987056,-0.9838033742,252.4384478
0.4761373642,-0.1258092562,-0.7305862707,0.5405542999,-0.2178484386,23.4984673
-0.9709360637,-1.405314488,1.146575623,-0.7712816607,0.06371164303,-148.6889431
-1.076445094,0.1691229163,-1.520567269,-0.3465153403,0.1827383358,-88.70475794
1.149862227,-0.8348773983,0.1787836989,0.5093185261,-0.6385469648,-38.98507362
0.160036752,1.067062319,-0.09257874421,1.950177438,0.3710503871,190.6437688
-0.4176469354,2.074974826,0.4261265171,-1.918937486,-0.8533921654,84.10077928
-0.8552361597,-0.9377443612,-0.6486069507,-0.5678543622,1.153179335,-175.8066011
-0.6673219845,1.699401798,-0.4253773716,-0.1687754356,-0.4416071247,117.9813492
-0.6795963423,0.2791122048,2.138005907,0.8188018699,-0.8524258311,38.73956991
-0.7068761939,0.4246512039,0.6455572994,-1.568192315,-0.3458320477,-57.21081486
-0.2099123657,-1.309942475,0.1088468105,0.03105225316,-0.6759044288,-101.3763543
-1.047762634,-0.4369433193,0.7085971678,0.514406735,-1.758327261,-52.80555816
0.5273933236,-0.8011283889,-0.9743675372,0.9246633402,0.7171317714,-3.943614084
-0.9030989209,-0.5668611538,0.2901430801,1.253562598,-0.6485942832,3.12674433
1.314101342,-0.6063552159,-1.548139958,0.8181607148,-0.2687887899,17.1627371
-1.280545511,-2.024612099,-0.04564202386,0.4149798267,0.2802554968,-192.6671544
-0.3051553974,1.229744626,-0.1607937882,-0.2833508798,0.5942819032,93.96851523
-0.5699654052,1.635220785,0.4006239371,-0.331767124,-0.4781055126,105.1277276
0.2422131109,-1.509653211,0.5769319349,0.8085598403,0.9622275404,-94.55901594
-0.4297196234,0.2050857701,-1.846497344,-1.156393108,0.4594830589,-19.8920652
0.5533443404,-0.6606531906,-2.011896551,-0.6578089305,0.1786337093,-75.1051929
-0.01796091654,-0.1287954386,-1.4878656,-0.3889952386,0.3699790395,-27.78919282
2.245651362,0.4386681171,-2.808963784,0.439520789,0.3824548397,84.63020682
0.8965689547,-1.346373704,1.446527743,1.2963381,-1.56379103,-31.27289599
-0.6909286704,1.525913147,-0.4209216766,1.111885523,-0.6143399609,173.4791266
0.7220192582,-0.3462562674,-0.2991926166,-0.1152692562,-0.8990101216,-11.72845529
0.340429592,1.33208374,-0.6795187121,1.998040176,-0.432151785,181.808337
0.8593187197,0.5719973745,1.372956698,0.2242813076,1.373401837,114.7076147
1.474400134,0.3200733498,-0.9019128027,-0.7716930539,1.094426073,41.36517792
0.5611605932,0.70460161,1.074141702,-2.380179718,-0.007542709734,-13.04205758
2.15681522,2.029356983,-0.4792098157,-1.066490761,-0.03377382768,188.6511061
0.5427403924,-1.542601266,1.091523888,-0.4032754336,1.882467053,-131.6841314
-1.152532449,0.04146715696,-0.4110367584,-0.261265687,-0.653152256,-57.82408801
-1.145889406,1.217580186,-0.5763926689,-0.7356532532,-0.2373314567,62.96522577
-0.005924162846,-1.916664274,0.8201683125,0.03874121155,-0.1773695254,-136.284057
0.8876834099,0.8901079264,0.6812188256,0.6380742955,-0.03564927683,118.8189078
-1.08968524,-0.5729229007,1.842093193,0.6457271548,-1.889547073,-16.92941197
1.049679031,0.4417137113,0.6942417244,-0.1853724481,-0.4071991506,35.64814315
-0.5018130368,0.3313099701,-1.55343376,0.1107959509,-0.04186234163,21.01992698
-0.3740640495,-0.3847333714,-0.6986269704,-0.2998776067,-1.252538089,-80.62394502
0.2469149245,-1.377688793,-0.04341831009,-0.7015097724,-0.9555175708,-139.0449134
1.708327384,-0.432298621,0.4409085323,-0.2070015626,-0.22096337,3.977417176
0.1365661927,1.638338934,1.462586676,0.3865658296,-0.1717214438,168.0047995
1.598165557,1.785048264,-0.1010906498,-0.101461898,2.345069229,218.8912008
1.37754758,-0.7125196422,-0.3087864648,-3.11387268,-0.5522591764,-151.9597816
-0.6467890293,1.104912982,-0.4623217363,2.769591301,-0.08670490979,165.201644
0.3315274058,0.3302209756,-0.5405193315,0.4406621636,2.338734427,78.80568752
1.139952119,0.3379035114,-0.5516679164,-0.8000846696,-0.3365681043,43.52836691
-1.261177862,0.7250973346,0.1615405735,-0.2332175479,-0.567619898,16.76456292
-0.1345391766,1.077730309,-0.1054373229,-1.076952629,0.8044543487,53.24351451
2.292098853,-0.8511061249,1.395508995,-0.5646362927,0.0125572667,-52.43851477
0.6380248369,0.4708202591,-2.578292303,0.1728013205,-0.9732515592,46.49534088
0.1909339644,1.319758363,0.7620378806,1.809981873,-0.2071692143,230.617751
0.6241693013,0.1707030544,-1.207322949,0.5884695564,-0.2596097056,48.20253548
-1.096945239,-0.8852287518,2.527107799,-0.7874584737,-2.290922652,-132.8991487
0.6653795602,1.148514468,1.12811277,-0.4967007255,-2.406753692,100.4640107
0.6387954635,-0.9698181158,2.34736484,-0.1884391705,1.714642573,-70.75422178
-0.1633830613,2.06536408,-1.465652747,0.1047564308,0.8125201929,191.6703603
0.7804127287,0.894803989,-0.6834315481,-0.1660897727,-0.4037020454,98.79843734
-0.4931335156,-0.4525124007,0.3325579228,0.1342917773,-0.6996966345,-13.30537767
0.4266153926,0.4300390822,0.5021760598,-0.2135894995,-1.060418943,62.20631174
-0.7976904553,-0.4771823179,0.4051379961,-0.2325428855,-0.8126536821,-101.1095762
-0.2968174519,-0.2238572751,-0.9827845465,0.6790448452,-0.3794543239,-16.79223523
0.3358031097,0.09509947688,-2.27802571,-1.955688856,0.3099779222,-84.06107547
0.3384106061,-0.5524352937,-1.436045191,0.5078093928,-0.3523260222,-56.77156772
-0.5233864548,-0.2412889999,-0.5817404881,-0.5638093765,1.827467916,-52.86036566
0.2361144272,-0.4810275956,-0.7494915682,-0.5761847512,1.2378614,-71.89489302
0.5038089123,1.238599694,-1.56307881,-0.682447581,0.3001398389,100.0113049
-2.980951831,0.4540398035,-1.167482169,-0.639401338,1.221391522,-56.97689822
0.5436856772,0.8327652685,1.951652481,0.02786882222,-0.7037390382,138.7547582
0.04728294464,2.08077116,-0.6941391092,-0.5082263781,-0.05435176147,215.6215827
-1.035354743,0.5708126214,-0.3580831,-1.307397659,-0.6157884806,-58.77792795
-0.1786863108,-0.8703787149,0.05484914028,0.6205182833,-1.567836409,-65.07075861
-0.3707412551,1.433140267,-0.6175194186,-0.9495821065,1.459812451,48.97557358
-1.885470039,1.615378992,0.3789061328,-0.2630246863,-0.5058363539,63.66119135
-0.3124595299,-1.261257515,-0.6426855136,0.7483702501,1.624461714,-102.336102
1.669980952,-1.03996612,-0.7229910337,0.2848265326,1.148640463,-60.67353858
